"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,262.52,"Base survey of 2005"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,280.53,"Base survey of 2005"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,286.88,"Base survey of 2005"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,290.53,"Base survey of 2005"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,304.09,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,294.78,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,295.25,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,308.13,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,313.29,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,309.22,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,343.6,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,414.93,"Base survey of 2015"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,519.62,"Base survey of 2023"
"Oats","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,510.33,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2005,-81.79,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2006,-114.39,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2007,-34.16,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2008,31.64,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2009,-63.09,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2010,-104.99,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2011,-40.25,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2012,-8.05,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2013,28.63,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2014,3.94,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2015,-165,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2016,-184.67,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2017,-166.33,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2018,-145.82,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2019,-135.69,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2020,-141.2,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2021,-132.61,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2022,-81.67,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2023,-167.2,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","U.S. total","United States",2024,-195.59,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2005,-60.29,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2006,-134.93,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2007,-61.04,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2008,-11.59,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2009,-105.87,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2010,-150.2,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2011,-100.6,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2012,-81.44,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2013,-63.01,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2014,-69.35,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2015,-172.62,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2016,-184.54,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2017,-174.12,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2018,-175.5,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2019,-156.44,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2020,-144.54,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2021,-120.09,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2022,-43.3,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2023,-134.92,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Heartland","United States",2024,-212.24,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2005,-110.28,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2006,-89.29,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2007,-65.25,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2008,12.02,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2009,-79.79,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2010,-119.27,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2011,-56.21,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2012,-32.65,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2013,-10.66,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2014,-57.46,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2015,-172.13,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2016,-196.62,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2017,-183.98,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2018,-159.2,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2019,-162.29,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2020,-161.2,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2021,-126.1,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2022,-126.29,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2023,-253.55,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Crescent","United States",2024,-277.09,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,-76.65,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,-105.03,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,-21.96,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,26.32,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,-51.06,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,-80.98,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,-20.67,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,9.19,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,57.48,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,49.3,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,-154.24,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,-171.91,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,-152.96,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,-130.14,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,-107.37,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,-121.86,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,-156.75,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,-65.71,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,-138.28,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,-122.2,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2005,-86.14,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2006,-102.88,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2007,-63.97,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2008,-15.67,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2009,-80.47,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2010,-109.37,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,-77.72,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,-29.23,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,-21.93,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,-0.07,"Base survey of 2005"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,-132.01,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,-189.15,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,-137.96,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,-115.73,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,-104.58,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,-135.82,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,-157.34,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,-66.15,"Base survey of 2015"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,-154.02,"Base survey of 2023"
"Oats","Net value","Value of production less total costs listed","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,-218.44,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2005,76.67,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2006,70.43,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2007,131.66,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2008,212.73,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2009,133.97,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2010,97.49,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2011,170.47,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2012,219.19,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2013,264.14,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2014,252.96,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2015,114.39,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2016,84.41,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2017,107.22,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2018,140.3,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2019,156.73,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2020,154.89,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2021,187.16,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2022,251.27,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2023,145.83,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","U.S. total","United States",2024,127.24,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2005,119.95,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2006,51.36,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2007,128.07,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2008,193.64,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2009,118.41,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2010,80.51,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2011,145.25,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2012,184.92,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2013,218.18,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2014,221.92,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2015,160.95,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2016,142.61,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2017,157,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2018,168.18,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2019,191.79,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2020,206.72,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2021,256.51,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2022,354.79,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2023,277.18,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Heartland","United States",2024,203.08,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2005,55.07,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2006,81.94,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2007,109.69,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2008,200.82,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2009,124.06,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2010,90.12,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2011,165.61,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2012,205.76,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2013,239.4,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2014,201.27,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2015,110.79,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2016,83.9,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2017,100.91,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2018,138.12,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2019,139.54,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2020,144.77,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2021,205.02,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2022,224.72,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2023,84.99,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Crescent","United States",2024,76,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,56.3,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,32.98,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,124.52,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,179.83,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,114.82,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,89.84,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,160.82,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,203.92,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,261.43,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,260.59,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,83.25,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,62.77,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,85.16,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,118.35,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,142.67,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,130.76,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,120.25,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,227.22,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,125.89,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,155.01,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2005,25.27,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2006,12.7,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2007,54.82,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2008,112.73,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2009,57.48,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2010,32.47,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,72.47,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,131.59,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,146.23,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,174.23,"Base survey of 2005"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,50.3,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,-6.56,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,48.08,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,79.72,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,92.96,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,65.03,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,64.49,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,169.02,"Base survey of 2015"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,133.56,"Base survey of 2023"
"Oats","Net value","Value of production less operating costs","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,82.01,"Base survey of 2023"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2005,63,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2006,56,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2007,59,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2008,61,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2009,65,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2010,61,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2011,53,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2012,59,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2013,63,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2014,66,"Base survey of 2005"
"Oats","Supporting information","Yield","bushels per planted acre","No specific size","U.S. total","United States",2015,75,"Base survey of 2015"
