"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2016,89.82,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2017,92.3,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2018,97.88,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2019,103.23,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2020,107.11,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2021,50.35,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2022,54.12,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2023,56.22,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Gulf Coast","United States",2024,58.05,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2000,44.33,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2001,45.85,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2002,49.21,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2003,50.14,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2004,49.91,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2005,50.73,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2006,35.32,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2007,36.56,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2008,37.8,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2009,38.62,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2010,39.04,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2011,39.45,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2012,40.85,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2013,64.05,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2014,65.26,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2015,67.62,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2016,70.03,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2017,71.97,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2018,76.32,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2019,80.49,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2020,83.51,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2021,17.25,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2022,18.51,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2023,19.53,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2024,20.18,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2000,14.84,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2001,15.33,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2002,16.01,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2003,16.48,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2004,16.62,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2005,16.86,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2006,28.94,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2007,29.96,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2008,30.97,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2009,31.65,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2010,31.99,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2011,32.32,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2012,33.47,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2013,41.04,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2014,41.81,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2015,43.32,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2016,44.87,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2017,46.11,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2018,48.9,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2019,51.57,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2020,53.51,"Base survey of 2013"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2021,13.34,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2022,14.64,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2023,15.19,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of unpaid labor","dollars per planted acre","No specific size","Mississippi River Delta","United States",2024,14.69,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2000,79.42,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2001,82.09,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2002,84.64,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2003,85.26,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2004,90.99,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2005,94.77,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2006,96.8,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2007,101.52,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2008,110.87,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2009,117.81,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2010,121.87,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2011,129.82,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2012,136.45,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2013,119.65,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2014,127.59,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2015,129.87,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2016,130.48,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2017,132.7,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2018,135.61,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2019,139,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2020,141.05,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2021,175.77,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2022,183.72,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2023,197.71,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","U.S. total","United States",2024,206.28,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2000,76.85,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2001,81.53,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2002,82.75,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2003,88.78,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2004,92.26,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2005,94.75,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2006,101.22,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2007,106.23,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2008,116.24,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2009,123.47,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2010,127.92,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2011,135.7,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2012,142.49,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2013,89.83,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2014,93.16,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2015,95.32,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2016,95.99,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2017,98.06,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2018,103.97,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2019,102.56,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2020,103.8,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2021,166.58,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2022,174.59,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2023,186.38,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","California","United States",2024,194.39,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2000,86.1,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2001,88.42,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2002,91.19,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2003,90.89,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2004,96.69,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2005,102.59,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2006,95.13,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2007,99.83,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2008,109.24,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2009,116.04,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2010,120.22,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2011,127.54,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2012,133.91,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2013,123.32,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2014,127.89,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2015,130.86,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2016,131.77,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2017,134.62,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2018,142.73,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2019,140.79,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2020,142.5,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2021,148.12,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2022,155.16,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2023,167.1,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Gulf Coast","United States",2024,174.35,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2000,78.66,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2001,80.85,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2002,83.91,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2003,83.35,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2004,89.69,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2005,93.19,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2006,98.55,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2007,103.42,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2008,113.17,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2009,120.21,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2010,124.54,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2011,132.12,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2012,138.73,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2013,131.59,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2014,136.46,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2015,139.63,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2016,140.61,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2017,143.65,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2018,152.3,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2019,150.23,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2020,152.06,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2021,179.31,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2022,187.46,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2023,200.13,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2024,208.93,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2000,81.83,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2001,84.33,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2002,86.59,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2003,86.72,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2004,92.7,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2005,97.06,"Base survey of 2000"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2006,89.75,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2007,94.19,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2008,103.06,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2009,109.48,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2010,113.42,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2011,120.32,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2012,126.34,"Base survey of 2006"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2013,127.72,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2014,132.45,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2015,135.53,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2016,136.47,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2017,139.43,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2018,147.82,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2019,145.81,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2020,147.59,"Base survey of 2013"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2021,223.87,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2022,236.48,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2023,250.91,"Base survey of 2021"
"Rice","Allocated overhead","Capital recovery of machinery and equipment","dollars per planted acre","No specific size","Mississippi River Delta","United States",2024,255.66,"Base survey of 2021"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2000,108.04,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2001,104.29,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2002,107.21,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2003,105.08,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2004,113.11,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2005,113.37,"Base survey of 2000"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2006,118.31,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2007,117.16,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2008,126.6,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2009,147.33,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2010,146.9,"Base survey of 2006"
"Rice","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2011,173.74,"Base survey of 2006"
