commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,n_crops,shannon,simpson,dominance,evenness,county_land_acres,indemnity_per_acre,pct_land_insured
2000,39,103,Ohio,OH,Medina,353041.0,18407.85,5.0,0.8145353748186944,0.5156692797189407,0.5838949143979335,0.5060992838094625,269792.0,19.17882859758201,0.06822978442652117
2000,39,105,Ohio,OH,Meigs,14953.0,2949.5,3.0,0.7079078456827756,0.4610089033050875,0.6573995592473301,0.6443654899773602,274828.8,5.069672825902695,0.01073213578780681
2000,39,107,Ohio,OH,Mercer,703398.0,115151.3332,5.0,0.9112182221049072,0.5642184815891362,0.5047411956494829,0.5661717144010784,296492.8,6.1084659678087,0.38837817714291883
2000,39,109,Ohio,OH,Miami,106279.0,66649.0148,4.0,0.8092631458346691,0.5275733800380704,0.517642434828609,0.5837599636349395,260505.6,1.5946072169096788,0.25584484479412345
2000,39,111,Ohio,OH,Monroe,3245.0,228.1,1.0,-0.0,0.0,1.0,0.0,291545.60000000003,14.226216571679089,0.0007823818984062869
2000,39,113,Ohio,OH,Montgomery,17875.0,39769.7913,4.0,0.8552955643803171,0.5325515939114596,0.5346488629926505,0.6169653346129053,295475.2,0.44946175012992845,0.13459603817850024
2000,39,115,Ohio,OH,Morgan,4377.0,1749.89,2.0,0.5835313069300119,0.3944520506993141,0.7297258684831618,0.8418577227113838,267302.4,2.5013000817194224,0.006546480690034957
2000,39,117,Ohio,OH,Morrow,312025.0,64106.508799999996,4.0,0.9147551381271373,0.561619468227868,0.5261930158330507,0.6598563507018599,259980.80000000002,4.86729048018288,0.24658170449510114
2000,39,119,Ohio,OH,Muskingum,34349.0,17437.705,4.0,0.9171659510548542,0.5608224254424539,0.5342711669912985,0.6615953846295239,425363.2,1.9698119678019554,0.04099486039224832
2000,39,121,Ohio,OH,Noble,2146.0,469.29999999999995,1.0,-0.0,0.0,1.0,0.0,255360.0,4.572767952269338,0.001837797619047619
2000,39,123,Ohio,OH,Ottawa,2406357.0,59165.6065,8.0,0.9660108475704694,0.5457952921472475,0.6167920360961736,0.46455301974495355,163168.0,40.671551300669925,0.3626054526622867
2000,39,125,Ohio,OH,Paulding,670412.0,94015.1292,5.0,1.0309684467013702,0.6030472932042141,0.5355921225495694,0.6405767123642205,266406.4,7.130894843252526,0.3529011660380531
2000,39,127,Ohio,OH,Perry,240020.0,22412.04,3.0,0.7683695225883895,0.4937995107547988,0.6153942256037379,0.699400080004488,262259.19999999995,10.709422256965452,0.08545759309873592
2000,39,129,Ohio,OH,Pickaway,52797.0,191241.0283,4.0,0.9143505199071,0.5600836113832776,0.5120850273110563,0.6595644803521094,321222.4,0.27607569604351473,0.5953539613053137
2000,39,131,Ohio,OH,Pike,25110.0,10622.1888,4.0,0.7878969483211455,0.505063721528658,0.5927497730034699,0.5683475100372323,282553.6,2.3639195718306194,0.037593535527418516
2000,39,133,Ohio,OH,Portage,147657.0,14136.9706,4.0,0.8890764353654241,0.5565765409622896,0.48424695740684354,0.6413330821364672,315129.6,10.444741251707773,0.04486081472511627
2000,39,135,Ohio,OH,Preble,34169.0,73617.8202,3.0,0.7748704128510516,0.518628915954126,0.4965522668382403,0.7053174453295594,271872.0,0.46414033867305404,0.27078117717161015
2000,39,137,Ohio,OH,Putnam,274745.0,61277.294,5.0,1.0914599928973276,0.6194147353044702,0.515077565272383,0.6781622232612955,309676.8,4.483634672249072,0.19787499095831526
2000,39,139,Ohio,OH,Richland,286975.0,26285.356,3.0,0.8689951856413474,0.5440708835040253,0.5458869189369169,0.790993505720625,318003.2,10.917675986583557,0.08265752042746739
2000,39,141,Ohio,OH,Ross,94527.0,90802.8321,5.0,0.9120671461328752,0.5615839862597043,0.524489834717391,0.566699180556442,440582.39999999997,1.041013785736315,0.20609727510676779
2000,39,143,Ohio,OH,Sandusky,982298.0,70264.0257,8.0,1.035713810494237,0.5875214863420601,0.49844128985054725,0.4980730593934158,261875.2,13.980098495836684,0.2683111104067892
2000,39,145,Ohio,OH,Scioto,76397.0,12968.836,5.0,0.84273918504385,0.49295463115900695,0.6414995532366976,0.5236232963900411,391852.8,5.890813948144614,0.03309619326440949
2000,39,147,Ohio,OH,Seneca,292144.0,79635.5086,6.0,0.9825538799612422,0.5839772966492194,0.5039818543960426,0.5483737615655279,352377.60000000003,3.6685142737946927,0.22599480954521511
2000,39,149,Ohio,OH,Shelby,529320.0,71511.8993,3.0,0.8527166826789956,0.5444941404420967,0.48684013766643164,0.7761761737735312,261932.8,7.401845080067674,0.2730162060650671
2000,39,151,Ohio,OH,Stark,388764.0,32389.879800000002,4.0,0.8860998212161124,0.552860565507314,0.506412540005783,0.6391859089005413,368729.6,12.002637935075017,0.0878418217577325
2000,39,153,Ohio,OH,Summit,24889.0,2168.6000000000004,1.0,-0.0,0.0,1.0,0.0,264140.80000000005,11.476989762980724,0.00821001526458616
2000,39,155,Ohio,OH,Trumbull,155372.0,16345.3,4.0,0.8738410692568408,0.5437325074320948,0.5142456853040324,0.6303430885709768,394547.2,9.505607116418787,0.04142799644757331
2000,39,157,Ohio,OH,Tuscarawas,17061.0,11933.9,4.0,0.779781554937676,0.4911372351958,0.6251099808109671,0.562493491142635,363251.2,1.4296248502166098,0.032853022921878854
2000,39,159,Ohio,OH,Union,314214.0,106903.90060000001,4.0,0.8659587111984386,0.5242871245664764,0.6073115521100079,0.6246571691302927,279456.0,2.9392192262066064,0.38254287114966223
2000,39,161,Ohio,OH,Van Wert,231752.0,78452.1426,5.0,0.9582450764702761,0.5715839235472955,0.5005986209992944,0.5953911418807293,262457.6,2.954055712431237,0.2989135868041162
2000,39,163,Ohio,OH,Vinton,1118.0,1681.0,1.0,-0.0,0.0,1.0,0.0,265011.2,0.6650803093396788,0.006343128139489953
2000,39,165,Ohio,OH,Warren,290262.0,48364.926400000004,4.0,0.802607928135068,0.51608077985359,0.5736956523105553,0.5789592388493141,255763.2,6.001497812679396,0.18910041163075847
2000,39,167,Ohio,OH,Washington,25448.0,6058.2,3.0,0.6525095684969083,0.4470838901236571,0.665251229738206,0.5939398049952371,406496.0,4.200587633290416,0.014903467684798865
2000,39,169,Ohio,OH,Wayne,198154.0,51862.5,5.0,0.8270281995989418,0.5260527127099306,0.5443335743552663,0.5138615122767621,355430.4,3.820756808869607,0.14591464320440795
2000,39,171,Ohio,OH,Williams,963744.0,40239.383499999996,4.0,0.9218848144592722,0.5608323793110026,0.5444574194333767,0.6649993250456171,269913.6,23.95026752832831,0.1490824600909328
2000,39,173,Ohio,OH,Wood,1028252.0,117831.8939,6.0,1.076453509539685,0.6166380607801804,0.4788189575216528,0.6007801426624826,395084.80000000005,8.726431918956028,0.2982445639518402
2000,39,175,Ohio,OH,Wyandot,208653.0,82579.669,4.0,0.8988486257293009,0.5568057329139195,0.5347463187337309,0.6483822274247611,259590.40000000002,2.5266872890953342,0.3181152654335445
2000,39,999,Ohio,OH,All Other Counties,0.0,118.1,1.0,-0.0,0.0,1.0,0.0,,0.0,
2000,40,003,Oklahoma,OK,Alfalfa,310811.0,207100.0489,6.0,0.23867015543920364,0.08514962929312475,0.9561861093312374,0.13320434999125752,554656.0,1.5007770478609481,0.37338467248168233
2000,40,005,Oklahoma,OK,Atoka,231138.0,6305.5,4.0,0.7916983461076774,0.40494079801558025,0.7545793355007533,0.5710896389047702,626105.6,36.65656966140671,0.010070984830673932
2000,40,007,Oklahoma,OK,Beaver,665840.0,128153.4511,4.0,0.6356865961884807,0.3529318520268969,0.7856063862177177,0.45855094994035306,1161190.4,5.1956462684757145,0.11036385686619525
2000,40,009,Oklahoma,OK,Beckham,609274.0,60382.0311,4.0,0.6567911638193498,0.34603293225471554,0.7956367800949975,0.4737746774709333,577171.2000000001,10.090319734209801,0.10461719347742922
2000,40,011,Oklahoma,OK,Blaine,277736.0,132238.9732,8.0,0.2236281396276128,0.07534659796787324,0.9613926365544405,0.10754240268132723,594195.2,2.1002582920841975,0.22255139927081205
2000,40,013,Oklahoma,OK,Bryan,711399.0,20419.319,9.0,1.6545235708372101,0.7734164192369835,0.3606217229869419,0.7530061277773678,581632.0,34.839506645642786,0.03510693875165053
2000,40,015,Oklahoma,OK,Caddo,2755477.0,139941.9593,8.0,0.9202915920957543,0.434591178914414,0.73324855685367,0.44256670536278453,818131.2,19.69014164002776,0.17105075481780918
2000,40,017,Oklahoma,OK,Canadian,468897.0,80896.3214,8.0,0.40420754328468605,0.16177380694724197,0.914232587095116,0.19438273939557588,575814.4,5.796270978521899,0.1404902715180447
2000,40,019,Oklahoma,OK,Carter,31239.0,1625.9,1.0,-0.0,0.0,1.0,0.0,527225.6,19.213358755150992,0.0030838790832615113
2000,40,021,Oklahoma,OK,Cherokee,0.0,,,,,,,480665.6,,
2000,40,023,Oklahoma,OK,Choctaw,144175.0,8215.85,1.0,-0.0,0.0,1.0,0.0,495315.19999999995,17.548397305208834,0.016587114629230036
2000,40,025,Oklahoma,OK,Cimarron,1780943.0,162335.7545,5.0,0.9957361212762192,0.5968607985346203,0.5110798379293577,0.6186856377518014,1174425.6,10.970737811182563,0.13822566069745074
2000,40,027,Oklahoma,OK,Cleveland,108297.0,3996.997,4.0,0.8497307233135668,0.4363761066088446,0.7315234412234985,0.6129511503077374,343110.4,27.09459126439174,0.01164930296487661
2000,40,029,Oklahoma,OK,Coal,4616.0,4011.0,1.0,-0.0,0.0,1.0,0.0,331660.80000000005,1.1508352031912241,0.012093681255065415
2000,40,031,Oklahoma,OK,Comanche,1177793.0,66945.1603,8.0,0.593742039445639,0.24948534447445259,0.8634568957780209,0.2855295652918409,684384.0,17.593400250622746,0.09781812593514752
2000,40,033,Oklahoma,OK,Cotton,4076930.0,167908.5048,5.0,0.5328560221526574,0.28379854478640565,0.8345118150322545,0.33108206165391646,407449.6,24.280664072711104,0.4120963790368183
2000,40,035,Oklahoma,OK,Craig,266611.0,20155.5555,5.0,1.1914842441594533,0.6657741002198043,0.44544145657508666,0.7403107848736225,487059.19999999995,13.22766817317439,0.04138214718046595
2000,40,037,Oklahoma,OK,Creek,9640.0,341.05,1.0,-0.0,0.0,1.0,0.0,611539.2,28.26565019791819,0.0005576911504610008
2000,40,039,Oklahoma,OK,Custer,500687.0,146453.3388,7.0,0.2079084340157536,0.0718479288875764,0.9631879085572612,0.10684379960538647,631366.4,3.418747596350463,0.2319625162187915
2000,40,041,Oklahoma,OK,Delaware,12007.0,1973.1196,1.0,-0.0,0.0,1.0,0.0,474016.0,6.08528748079944,0.004162559069736043
2000,40,043,Oklahoma,OK,Dewey,800026.0,93201.2933,3.0,0.05572442009443167,0.018537642240710084,0.9906506168622019,0.05072255305098448,640083.2,8.583850842335897,0.1456080917293252
2000,40,045,Oklahoma,OK,Ellis,864244.0,56615.4649,4.0,0.12375865539419084,0.04244967358214724,0.9784340338429333,0.08927299920214264,786649.6000000001,15.265157700753951,0.07197037270469596
2000,40,047,Oklahoma,OK,Garfield,782998.0,275093.4396,7.0,0.3368831131879373,0.13852390772215217,0.9268657001444537,0.17312367343964208,677369.6000000001,2.8462983382610627,0.4061201441576356
2000,40,049,Oklahoma,OK,Garvin,434107.0,12867.4485,7.0,1.3928502599531494,0.6884608834854931,0.3893810960269241,0.7157834397591999,516793.6,33.73683601686846,0.024898622003058864
2000,40,051,Oklahoma,OK,Grady,190365.0,43466.2104,8.0,0.5560449376326584,0.21693565357911926,0.8833507648046539,0.2674010913446831,704614.4,4.379608855894186,0.06168793938926029
2000,40,053,Oklahoma,OK,Grant,1349395.0,324763.865,6.0,0.5945164228494106,0.28069299581979545,0.84190574065252,0.3318059332514908,640358.3999999999,4.155003513090965,0.5071595297258535
2000,40,055,Oklahoma,OK,Greer,1883696.0,100309.5642,6.0,0.552723770337002,0.26136304808977884,0.8538116717289058,0.3084810097725519,409190.4,18.77882747296394,0.24514153851116738
2000,40,057,Oklahoma,OK,Harmon,6067579.0,156603.9405,4.0,1.1077510473449714,0.6367250765280988,0.46545092714317743,0.7990734712720728,344204.80000000005,38.74474027044039,0.4549731453483507
2000,40,059,Oklahoma,OK,Harper,249319.0,89673.0275,3.0,0.10667373168285296,0.041095710078489,0.9790386167122549,0.09709861502839884,664960.0,2.7803120620634783,0.13485476945981711
2000,40,061,Oklahoma,OK,Haskell,51576.0,2578.3633,1.0,-0.0,0.0,1.0,0.0,369299.19999999995,20.00338742022895,0.006981773315512193
2000,40,063,Oklahoma,OK,Hughes,569068.0,9300.5671,5.0,1.3802743474503467,0.7188925178777763,0.3962575572407837,0.8576126713473721,516307.2,61.18637647375287,0.01801363045101831
2000,40,065,Oklahoma,OK,Jackson,3885179.0,266619.7765,8.0,0.7905958480841554,0.4605724627554473,0.6800343720939245,0.3801962364594718,513715.19999999995,14.57198356026677,0.5190030906229756
2000,40,067,Oklahoma,OK,Jefferson,85150.0,12561.46,4.0,0.2005487303606615,0.07572292134888814,0.9610315998299561,0.14466532937395213,485600.0,6.778670632235426,0.02586791598023064
2000,40,069,Oklahoma,OK,Johnston,9336.0,1985.73,1.0,-0.0,0.0,1.0,0.0,412480.0,4.7015455273375535,0.004814124321179209
2000,40,071,Oklahoma,OK,Kay,2099272.0,243749.0442,6.0,0.950577287553551,0.48710650944979617,0.6893725805223075,0.5305272855418974,587968.0,8.612431720050207,0.41456175200010886
2000,40,073,Oklahoma,OK,Kingfisher,172960.0,122360.8414,5.0,0.27641504763168107,0.11998568233123019,0.9366155960414964,0.17174632553152255,577920.0,1.4135241145865478,0.2117262621124031
2000,40,075,Oklahoma,OK,Kiowa,1258224.0,229759.2212,7.0,0.3286946582726491,0.1354421371046396,0.92839656526482,0.16891564003210605,649318.3999999999,5.476272044397058,0.3538467740941887
2000,40,079,Oklahoma,OK,Le Flore,293884.0,19334.0995,4.0,0.8231817451874511,0.4719757917914573,0.6801692419137494,0.593800110766129,1014924.7999999999,15.200294174548961,0.01904978526487874
2000,40,081,Oklahoma,OK,Lincoln,43060.0,1520.629,6.0,0.9329494230327541,0.44127446187444286,0.7312289848477176,0.520688987029435,612953.6,28.317229251842495,0.002480822365673356
2000,40,083,Oklahoma,OK,Logan,122351.0,39591.2746,5.0,0.2625670938120336,0.10551654215129869,0.9449869795300805,0.16314210805120735,476448.0,3.090352640478011,0.08309673794411981
2000,40,085,Oklahoma,OK,Love,394392.0,4592.9498,4.0,0.8537594824024768,0.5384425791966123,0.5153550774711275,0.6158572856869907,329843.2,85.86899861174184,0.013924646013621018
2000,40,087,Oklahoma,OK,McClain,515786.0,16436.5739,8.0,1.3363657293470839,0.6623237406946196,0.4872706349101135,0.6426560701810002,364588.8,31.380383961891233,0.045082498145856374
2000,40,089,Oklahoma,OK,McCurtain,190665.0,22328.0234,4.0,1.2041795100293318,0.6711060602695018,0.44717453135596413,0.8686319037297094,1185446.4,8.539269087294132,0.018835118483636205
2000,40,091,Oklahoma,OK,McIntosh,166310.0,4517.846399999999,5.0,1.4390221887266097,0.7308657657142114,0.39814244238139657,0.8941147574622774,396806.4,36.81178713822587,0.011385517975516521
2000,40,093,Oklahoma,OK,Major,206218.0,89925.0149,7.0,0.344795247472112,0.14123502472802518,0.925271848912421,0.17718970613288634,612326.4,2.2932217495801606,0.1468579746030875
2000,40,095,Oklahoma,OK,Marshall,269831.0,4212.722,1.0,-0.0,0.0,1.0,0.0,237510.40000000002,64.05146126423723,0.017737000148204035
2000,40,097,Oklahoma,OK,Mayes,86222.0,6428.215,4.0,1.1356083588440364,0.6430041123112108,0.44555003216289435,0.8191682738481729,419929.6,13.413054790482272,0.015307839695034598
2000,40,099,Oklahoma,OK,Murray,9554.0,1310.0,1.0,-0.0,0.0,1.0,0.0,267680.0,7.293129770992366,0.004893903167961745
2000,40,101,Oklahoma,OK,Muskogee,434394.0,28780.3658,6.0,1.0640017894960365,0.5672317604154147,0.5983502718370592,0.5938307053872812,520864.0,15.09341483074548,0.055255048918719664
2000,40,103,Oklahoma,OK,Noble,582379.0,118986.7325,6.0,0.5788639656384074,0.27106413181152733,0.8480826187911328,0.3230701305503912,468416.0,4.894486870626522,0.2540193599279273
2000,40,105,Oklahoma,OK,Nowata,104387.0,9853.8809,4.0,1.225691326383892,0.674222316553787,0.40173631487671013,0.8841493991173285,361568.0,10.59349113911048,0.027253188611824054
2000,40,107,Oklahoma,OK,Okfuskee,134368.0,2615.75,5.0,1.4116791861081561,0.7311956660832637,0.36402561406862277,0.8771255947196773,399846.4,51.36882347319125,0.006541887084640502
2000,40,109,Oklahoma,OK,Oklahoma,107308.0,8791.0347,6.0,0.8012244207903165,0.3842519203931509,0.7720994207883175,0.44717186349544374,453817.60000000003,12.206526724322906,0.019371295207590008
2000,40,111,Oklahoma,OK,Okmulgee,247219.0,10663.0247,4.0,1.169275418291005,0.6545324402530149,0.40506366828541623,0.8434539237009007,446060.80000000005,23.18469730263309,0.0239048683497855
2000,40,113,Oklahoma,OK,Osage,154133.0,18456.276299999998,3.0,0.7651469574312444,0.50860022095435,0.5621186598729019,0.6964667747880935,1440512.0,8.351251221786272,0.012812303056135595
2000,40,115,Oklahoma,OK,Ottawa,652252.0,35547.485,4.0,1.1511254431686062,0.6412584294333621,0.46983055200670315,0.8303614841502293,301644.8,18.348752380091025,0.11784550902253246
2000,40,117,Oklahoma,OK,Pawnee,149079.0,14156.6832,3.0,0.7701493891410289,0.4921110303963633,0.6209797574618325,0.7010201843588614,364441.60000000003,10.530644635743492,0.038844860740376505
2000,40,119,Oklahoma,OK,Payne,73653.0,7115.6393,4.0,0.5436044854006027,0.24964121206014278,0.8621358308592173,0.3921277476462232,439257.60000000003,10.350861938715752,0.016199240035915143
2000,40,121,Oklahoma,OK,Pittsburg,139427.0,10194.1,5.0,0.760743444534931,0.3456988875848851,0.8022287401536182,0.47267647832676507,835801.6000000001,13.677225061555212,0.01219679407170314
2000,40,123,Oklahoma,OK,Pontotoc,55939.0,850.4,1.0,-0.0,0.0,1.0,0.0,460569.6,65.7796331138288,0.0018464093157689956
2000,40,125,Oklahoma,OK,Pottawatomie,173566.0,7606.29353,6.0,1.2892992920052098,0.6502044341493662,0.5151468076462729,0.7195716356731071,504128.0,22.81873547417516,0.015088020363875842
2000,40,129,Oklahoma,OK,Roger Mills,298407.0,31589.1913,4.0,0.33452757799651933,0.15160547194347396,0.9188902914396545,0.24131063890808718,730796.7999999999,9.446490641879775,0.043225683664734164
2000,40,131,Oklahoma,OK,Rogers,122150.0,7266.772,5.0,0.9570402165428429,0.5610210636001434,0.5425107324132366,0.5946425203165641,431968.0,16.809389368484382,0.016822477590932663
2000,40,133,Oklahoma,OK,Seminole,126319.0,1036.811,1.0,-0.0,0.0,1.0,0.0,404806.4,121.83416263909238,0.0025612515019525378
2000,40,135,Oklahoma,OK,Sequoyah,44297.0,7517.525,1.0,-0.0,0.0,1.0,0.0,431244.80000000005,5.892497863326028,0.01743215222537176
2000,40,137,Oklahoma,OK,Stephens,223201.0,16591.9985,3.0,0.339525427651923,0.157875541555887,0.9153040545417117,0.3090493626860326,559385.6,13.4523276385301,0.02966111122631688
2000,40,139,Oklahoma,OK,Texas,2753393.0,330431.9583,5.0,1.0294770779630955,0.5961746922914599,0.5505518995073546,0.6396500728668204,1303782.4000000001,8.33270793226419,0.2534410330282108
2000,40,141,Oklahoma,OK,Tillman,9899385.0,263443.9739,7.0,1.123481502459177,0.5669940486891716,0.6150872525234103,0.5773552817968481,558060.8,37.576813215540405,0.4720703799657671
2000,40,143,Oklahoma,OK,Tulsa,87284.0,5306.8096,3.0,0.7021001979391952,0.4938228008080391,0.5660579192439842,0.6390791411867225,364992.0,16.44754694044422,0.014539523058039627
2000,40,145,Oklahoma,OK,Wagoner,731423.0,45135.401,5.0,0.7017261593895197,0.37526688914774553,0.7702191390744484,0.43600697732305493,360262.39999999997,16.205084784779025,0.12528479519372546
2000,40,147,Oklahoma,OK,Washington,173140.0,12965.7084,3.0,0.8678806415336295,0.5484282638803925,0.512839329318867,0.7899790039539744,266764.8,13.353686097089767,0.048603520404491146
2000,40,149,Oklahoma,OK,Washita,655731.0,190088.7313,6.0,0.35166952491865566,0.15293956068316494,0.9184312857792218,0.19627049889133039,642144.0,3.4496048004293245,0.29602196905989936
2000,40,151,Oklahoma,OK,Woods,325478.0,144371.4851,5.0,0.13869087435554475,0.04802457914822178,0.9755532230096869,0.08617348534171775,823404.7999999999,2.2544479595437785,0.17533476256150074
2000,40,153,Oklahoma,OK,Woodward,195143.0,56682.8782,4.0,0.11671153132083927,0.04348793852447563,0.9778302542159901,0.08418957372556587,795072.0,3.442715087816412,0.07129276115873782
2000,41,001,Oregon,OR,Baker,1596.0,4215.790300000001,1.0,-0.0,0.0,1.0,0.0,1963596.7999999998,0.37857670482329253,0.0021469735029105777
2000,41,003,Oregon,OR,Benton,0.0,27.700000000000003,1.0,-0.0,0.0,1.0,0.0,432934.4,0.0,6.398197971794342e-05
2000,41,005,Oregon,OR,Clackamas,0.0,203.0,1.0,-0.0,0.0,1.0,0.0,1195628.8,0.0,0.0001697851373269028
2000,41,011,Oregon,OR,Coos,1698.0,983.9,1.0,-0.0,0.0,1.0,0.0,1024307.2,1.725785140766338,0.000960551678246526
2000,41,013,Oregon,OR,Crook,0.0,563.7,1.0,-0.0,0.0,1.0,0.0,1906803.2000000002,0.0,0.00029562568386711326
2000,41,015,Oregon,OR,Curry,0.0,373.7,1.0,-0.0,0.0,1.0,0.0,1041523.2000000001,0.0,0.00035880141700156073
2000,41,019,Oregon,OR,Douglas,0.0,169.9,1.0,-0.0,0.0,1.0,0.0,3223436.8,0.0,5.270771866847211e-05
2000,41,021,Oregon,OR,Gilliam,2654477.0,103522.8012,4.0,0.4343602074742864,0.24109207807101485,0.8610432345990267,0.31332465864132714,770604.7999999999,25.641471919521436,0.13433967865240395
2000,41,025,Oregon,OR,Harney,0.0,80.0,1.0,-0.0,0.0,1.0,0.0,6485971.2,0.0,1.233431317117165e-05
2000,41,027,Oregon,OR,Hood River,7462.0,5496.345,3.0,0.5371741462205316,0.27695541194985673,0.8422178738780045,0.48895697941970834,334304.0,1.3576294792266497,0.016441158346893844
2000,41,029,Oregon,OR,Jackson,51303.0,6160.47,1.0,-0.0,0.0,1.0,0.0,1782521.6,8.327773692591636,0.0034560422718019237
2000,41,031,Oregon,OR,Jefferson,7919.0,3781.4,4.0,0.9223312552000477,0.48315482785466,0.6910403554239171,0.6653213639670009,1139699.2,2.0941979161157245,0.003317893001942969
2000,41,033,Oregon,OR,Josephine,137379.0,402.5,1.0,-0.0,0.0,1.0,0.0,1049337.5999999999,341.3142857142857,0.0003835753145603475
2000,41,035,Oregon,OR,Klamath,276301.0,20102.146999999997,5.0,1.2286750483362603,0.6052717020647804,0.5916580452824267,0.7634187307530382,3804281.5999999996,13.744850239131175,0.005284084911064417
2000,41,039,Oregon,OR,Lane,0.0,44.6,1.0,-0.0,0.0,1.0,0.0,2914560.0,0.0,1.530248133509003e-05
2000,41,043,Oregon,OR,Linn,0.0,1085.7,1.0,-0.0,0.0,1.0,0.0,1466995.2,0.0,0.0007400842211344659
2000,41,045,Oregon,OR,Malheur,151433.0,36637.0446,10.0,1.8983338883151137,0.8182130557603396,0.3173209964648731,0.8244359325051978,6327737.6,4.133330121283855,0.005789912116456916
2000,41,047,Oregon,OR,Marion,35420.0,852.45,4.0,1.297287653606537,0.7134595961808728,0.33456507713062345,0.9357952322323152,757728.0,41.55082409525485,0.0011250079184087166
2000,41,049,Oregon,OR,Morrow,8086640.0,200670.2165,6.0,0.5220159551742471,0.23529381118430004,0.8704949819994837,0.2913426518120469,1300723.2000000002,40.298157549453784,0.15427588014113994
2000,41,051,Oregon,OR,Multnomah,0.0,5.65,1.0,-0.0,0.0,1.0,0.0,278547.2,0.0,2.028381545389794e-05
2000,41,053,Oregon,OR,Polk,104144.0,1996.592,4.0,1.1744249963936833,0.6534025165463887,0.4813662480867398,0.8471685590966028,474259.19999999995,52.16088214317196,0.004209917277303214
2000,41,055,Oregon,OR,Sherman,876098.0,112203.9318,3.0,0.42651041409642465,0.2540977118877048,0.8508233086712564,0.3882265094754217,526854.4,7.8080864542395645,0.21296952592594842
2000,41,059,Oregon,OR,Umatilla,6147707.0,315388.3594,12.0,0.8540161259722245,0.3611276713352578,0.79218314548866,0.34368137171071794,2057766.4000000001,19.492498111520344,0.15326732878911814
2000,41,061,Oregon,OR,Union,82016.0,27353.0037,7.0,0.8336330028181946,0.3824469953304943,0.775135317222949,0.4284026182929879,1303392.0,2.998427554777101,0.02098601472158798
2000,41,063,Oregon,OR,Wallowa,43206.0,13239.2225,4.0,0.7749783531206009,0.4696663161441682,0.6620249942925274,0.5590287134216935,2013017.6,3.2634846948149714,0.00657680414716692
2000,41,065,Oregon,OR,Wasco,1647491.0,74268.3801,5.0,0.4859158252922494,0.22931518248807126,0.8736218443520355,0.30191647750943956,1523872.0,22.18293973534506,0.0487366262389492
2000,41,067,Oregon,OR,Washington,0.0,646.3958,3.0,1.083560143338376,0.6570133783104887,0.38784487770496034,0.9862989468759883,463200.0,0.0,0.0013955004317789293
2000,41,071,Oregon,OR,Yamhill,327018.0,1890.7,4.0,1.2814086708348982,0.7066788112294922,0.3595493732480034,0.9243409673828129,457958.39999999997,172.9613370709261,0.004128540932975572
2000,41,999,Oregon,OR,All Other Counties,0.0,1699.6,1.0,-0.0,0.0,1.0,0.0,,0.0,
2000,42,001,Pennsylvania,PA,Adams,917131.0,40518.21,11.0,1.4787752248177781,0.7250422596258151,0.3977927455334281,0.6166971683846855,332806.4,22.63503249526571,0.12174708779638851
2000,42,003,Pennsylvania,PA,Allegheny,4549.0,227.7,1.0,-0.0,0.0,1.0,0.0,467308.8,19.97804128238911,0.00048725810427708617
2000,42,005,Pennsylvania,PA,Armstrong,56852.0,11356.800000000001,7.0,1.1151687185800812,0.5337699587234261,0.6551493378416455,0.5730833559409028,418515.19999999995,5.005987602141448,0.027135931980487214
2000,42,007,Pennsylvania,PA,Beaver,8051.0,860.7,1.0,-0.0,0.0,1.0,0.0,277894.39999999997,9.35401417450912,0.0030972196632965622
2000,42,009,Pennsylvania,PA,Bedford,77150.0,18423.45,7.0,0.5153828718415707,0.2247767329726681,0.876695190097403,0.2648544035251449,649286.4,4.187597871191334,0.028374920528136737
2000,42,011,Pennsylvania,PA,Berks,583330.0,63041.3144,10.0,0.7589288293358417,0.4296379537529247,0.7096015498052497,0.3295986027378508,549683.2,9.253138287992295,0.11468663113589793
2000,42,013,Pennsylvania,PA,Blair,89113.0,15716.1,8.0,0.6224689317491481,0.2633581454747528,0.853748703558771,0.2993442803139822,336512.0,5.670172625524144,0.046702940756941806
2000,42,015,Pennsylvania,PA,Bradford,101389.0,16479.0,5.0,0.5383716085383663,0.2834308490924393,0.8345469992111172,0.3345090881599388,736428.8,6.1526184841313185,0.022376908670600604
2000,42,017,Pennsylvania,PA,Bucks,55527.0,23664.2,6.0,0.9187714777017593,0.5164545476011839,0.6161459081650764,0.5127761250775442,388723.2,2.346455827790502,0.06087673696861932
2000,42,019,Pennsylvania,PA,Butler,61297.0,7687.599999999999,7.0,1.0251352278184318,0.4826164812980013,0.6984624590249233,0.5268152942807288,504659.19999999995,7.973489775742755,0.01523325047873892
2000,42,021,Pennsylvania,PA,Cambria,171629.0,10829.4,5.0,1.0944099094572992,0.557217193562642,0.6297671154449923,0.6799951094740417,440332.8,15.848431122684545,0.024593670968867182
2000,42,025,Pennsylvania,PA,Carbon,18761.0,3926.4,6.0,0.8950551204079101,0.4327089968770944,0.7372911572942135,0.49953977404876077,243865.6,4.778168296658516,0.01610067184547554
2000,42,027,Pennsylvania,PA,Centre,14811.0,11091.3,7.0,1.1305863163938743,0.5361008991980687,0.6508344378026021,0.5810064339007345,708819.2,1.3353709664331503,0.01564757275197963
